attachment_id,title,source_export,source_url,archive_path,local_path
915,favicon,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/favicon.png,uploads/2025/11/favicon.png,/home/ubuntu/webdev-static-assets/na-south-africa/favicon.png
916,cropped-favicon.png,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/cropped-favicon.png,uploads/2025/11/cropped-favicon.png,/home/ubuntu/webdev-static-assets/na-south-africa/cropped-favicon.png
1628,logo,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/logo.png,uploads/2025/11/logo.png,/home/ubuntu/webdev-static-assets/na-south-africa/logo.png
1638,banner-wc-001,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/banner-wc-001.webp,uploads/sites/2/2025/11/banner-wc-001.webp,/home/ubuntu/webdev-static-assets/na-south-africa/banner-wc-001.webp
4601,559,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/559.jpg,uploads/sites/2/2025/11/559.jpg,/home/ubuntu/webdev-static-assets/na-south-africa/559.jpg
4608,584,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/584.jpg,uploads/sites/2/2025/11/584.jpg,/home/ubuntu/webdev-static-assets/na-south-africa/584.jpg
4619,woocommerce-placeholder,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/woocommerce-placeholder.webp,uploads/woocommerce-placeholder.webp,/home/ubuntu/webdev-static-assets/na-south-africa/woocommerce-placeholder.webp
4647,119749,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/119749.jpg,uploads/sites/2/2025/11/119749.jpg,/home/ubuntu/webdev-static-assets/na-south-africa/119749.jpg
4663,120044,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/120044.jpg,uploads/sites/2/2025/11/120044.jpg,/home/ubuntu/webdev-static-assets/na-south-africa/120044.jpg
4670,2151118274,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/2151118274.jpg,uploads/sites/2/2025/11/2151118274.jpg,/home/ubuntu/webdev-static-assets/na-south-africa/2151118274.jpg
4681,people-taking-part-high-protocol-event,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/people-taking-part-high-protocol-event.jpg,uploads/sites/2/2025/11/people-taking-part-high-protocol-event.jpg,/home/ubuntu/webdev-static-assets/na-south-africa/people-taking-part-high-protocol-event.jpg
4698,People carryng speech bubble icons,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/2733704_12016.jpg,uploads/sites/2/2025/11/2733704_12016.jpg,/home/ubuntu/webdev-static-assets/na-south-africa/2733704_12016.jpg
4705,2149035698,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/2149035698.jpg,uploads/sites/2/2025/11/2149035698.jpg,/home/ubuntu/webdev-static-assets/na-south-africa/2149035698.jpg
4711,129014,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/129014.jpg,uploads/sites/2/2025/11/129014.jpg,/home/ubuntu/webdev-static-assets/na-south-africa/129014.jpg
4712,zapper,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/zapper.png,uploads/sites/2/2025/11/zapper.png,/home/ubuntu/webdev-static-assets/na-south-africa/zapper.png
4718,6914,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/6914.jpg,uploads/sites/2/2025/11/6914.jpg,/home/ubuntu/webdev-static-assets/na-south-africa/6914.jpg
4725,2149758877,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/2149758877.jpg,uploads/sites/2/2025/11/2149758877.jpg,/home/ubuntu/webdev-static-assets/na-south-africa/2149758877.jpg
4731,123795,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/123795.jpg,uploads/sites/2/2025/11/123795.jpg,/home/ubuntu/webdev-static-assets/na-south-africa/123795.jpg
4738,29680,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/29680.jpg,uploads/sites/2/2025/11/29680.jpg,/home/ubuntu/webdev-static-assets/na-south-africa/29680.jpg
4744,2150951473,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2025/11/2150951473.jpg,uploads/sites/2/2025/11/2150951473.jpg,/home/ubuntu/webdev-static-assets/na-south-africa/2150951473.jpg
4860,high-angle-arrangement-with-speech-bubbles,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2026/01/high-angle-arrangement-with-speech-bubbles.jpg,uploads/sites/2/2026/01/high-angle-arrangement-with-speech-bubbles.jpg,/home/ubuntu/webdev-static-assets/na-south-africa/high-angle-arrangement-with-speech-bubbles.jpg
5394,2306_PRMAT_2023,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/2306_PRMAT_2023.pdf,uploads/sites/2/2026/04/2306_PRMAT_2023.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/2306_PRMAT_2023.pdf
5395,3130_MHR-IP-30-English,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/3130_MHR-IP-30-English.pdf,uploads/sites/2/2026/04/3130_MHR-IP-30-English.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/3130_MHR-IP-30-English.pdf
5396,Bulletin-29-Regarding-Methadone-and-other-Drug-Replacement-Programs,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/Bulletin-29-Regarding-Methadone-and-other-Drug-Replacement-Programs.pdf,uploads/sites/2/2026/04/Bulletin-29-Regarding-Methadone-and-other-Drug-Replacement-Programs.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/Bulletin-29-Regarding-Methadone-and-other-Drug-Replacement-Programs.pdf
5397,EN2205-NA-Groups-and-MEdication-English,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/EN2205-NA-Groups-and-MEdication-English.pdf,uploads/sites/2/2026/04/EN2205-NA-Groups-and-MEdication-English.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/EN2205-NA-Groups-and-MEdication-English.pdf
5398,In-Times-of-Illness-English,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/In-Times-of-Illness-English.pdf,uploads/sites/2/2026/04/In-Times-of-Illness-English.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/In-Times-of-Illness-English.pdf
5399,IP-1-Who-What-How-and-Why,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-1-Who-What-How-and-Why.pdf,uploads/sites/2/2026/04/IP-1-Who-What-How-and-Why.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-1-Who-What-How-and-Why.pdf
5400,IP-2-The-Group,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-2-The-Group.pdf,uploads/sites/2/2026/04/IP-2-The-Group.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-2-The-Group.pdf
5401,IP-5-Another-Look,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-5-Another-Look.pdf,uploads/sites/2/2026/04/IP-5-Another-Look.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-5-Another-Look.pdf
4851,istockphoto-1220573371-612x612,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2026/01/istockphoto-1220573371-612x612-1.jpg,uploads/sites/2/2026/01/istockphoto-1220573371-612x612-1.jpg,/home/ubuntu/webdev-static-assets/na-south-africa/istockphoto-1220573371-612x612-1.jpg
5402,IP-6-Recovery-Relapse,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-6-Recovery-Relapse.pdf,uploads/sites/2/2026/04/IP-6-Recovery-Relapse.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-6-Recovery-Relapse.pdf
5403,IP-7-Am-I-an-Addict,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-7-Am-I-an-Addict.pdf,uploads/sites/2/2026/04/IP-7-Am-I-an-Addict.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-7-Am-I-an-Addict.pdf
5404,IP-8-Just-for-Today,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-8-Just-for-Today.pdf,uploads/sites/2/2026/04/IP-8-Just-for-Today.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-8-Just-for-Today.pdf
5405,IP-9-Living-the-Program,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-9-Living-the-Program.pdf,uploads/sites/2/2026/04/IP-9-Living-the-Program.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-9-Living-the-Program.pdf
5406,IP-11-Sponsorship,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-11-Sponsorship.pdf,uploads/sites/2/2026/04/IP-11-Sponsorship.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-11-Sponsorship.pdf
5407,IP-12-The-Triangle-of-Self-Obsession,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-12-The-Triangle-of-Self-Obsession.pdf,uploads/sites/2/2026/04/IP-12-The-Triangle-of-Self-Obsession.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-12-The-Triangle-of-Self-Obsession.pdf
5408,IP-14-One-Addicts-Experience...,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-14-One-Addicts-Experience.pdf,uploads/sites/2/2026/04/IP-14-One-Addicts-Experience.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-14-One-Addicts-Experience.pdf
5409,IP-15-PI-and-the-NA-Member,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-15-PI-and-the-NA-Member.pdf,uploads/sites/2/2026/04/IP-15-PI-and-the-NA-Member.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-15-PI-and-the-NA-Member.pdf
5410,IP-16-For-the-Newcomer,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-16-For-the-Newcomer.pdf,uploads/sites/2/2026/04/IP-16-For-the-Newcomer.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-16-For-the-Newcomer.pdf
5411,IP-17-For-Those-in-Treatment,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-17-For-Those-in-Treatment.pdf,uploads/sites/2/2026/04/IP-17-For-Those-in-Treatment.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-17-For-Those-in-Treatment.pdf
5412,IP-19-Self-Acceptance,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-19-Self-Acceptance.pdf,uploads/sites/2/2026/04/IP-19-Self-Acceptance.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-19-Self-Acceptance.pdf
5413,IP-20-HI-Service-the-NA-Member,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-20-HI-Service-the-NA-Member.pdf,uploads/sites/2/2026/04/IP-20-HI-Service-the-NA-Member.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-20-HI-Service-the-NA-Member.pdf
5414,IP-21-The-Loner-Staying-Clean-in-Isolation,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-21-The-Loner-Staying-Clean-in-Isolation.pdf,uploads/sites/2/2026/04/IP-21-The-Loner-Staying-Clean-in-Isolation.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-21-The-Loner-Staying-Clean-in-Isolation.pdf
5415,IP-22-Welcome-to-NA,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-22-Welcome-to-NA.pdf,uploads/sites/2/2026/04/IP-22-Welcome-to-NA.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-22-Welcome-to-NA.pdf
5416,IP-23-Staying-Clean-on-the-Outside,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-23-Staying-Clean-on-the-Outside.pdf,uploads/sites/2/2026/04/IP-23-Staying-Clean-on-the-Outside.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-23-Staying-Clean-on-the-Outside.pdf
5417,IP-24-Money-Matters-Self-Support-in-NA,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-24-Money-Matters-Self-Support-in-NA.pdf,uploads/sites/2/2026/04/IP-24-Money-Matters-Self-Support-in-NA.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-24-Money-Matters-Self-Support-in-NA.pdf
5418,IP-26-Accessibility-for-Those-with-Additional-Needs,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-26-Accessibility-for-Those-with-Additional-Needs.pdf,uploads/sites/2/2026/04/IP-26-Accessibility-for-Those-with-Additional-Needs.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-26-Accessibility-for-Those-with-Additional-Needs.pdf
5419,IP-28-Funding-NA-Services,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-28-Funding-NA-Services.pdf,uploads/sites/2/2026/04/IP-28-Funding-NA-Services.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-28-Funding-NA-Services.pdf
5420,IP-29-Introduction-to-NA-Meetings,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-29-Introduction-to-NA-Meetings.pdf,uploads/sites/2/2026/04/IP-29-Introduction-to-NA-Meetings.pdf,/home/ubuntu/webdev-static-assets/na-south-africa/IP-29-Introduction-to-NA-Meetings.pdf
4895,Screenshot 2026-02-02 at 11.03.17,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/wc/wp-content/uploads/sites/2/2026/02/Screenshot-2026-02-02-at-11.03.17.png,uploads/sites/2/2026/02/Screenshot-2026-02-02-at-11.03.17.png,/home/ubuntu/webdev-static-assets/na-south-africa/Screenshot-2026-02-02-at-11.03.17.png
5286,WhatsApp Image 2026-02-22 at 13.47.26,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/02/WhatsApp-Image-2026-02-22-at-13.47.26.jpeg,uploads/sites/2/2026/02/WhatsApp-Image-2026-02-22-at-13.47.26.jpeg,/home/ubuntu/webdev-static-assets/na-south-africa/WhatsApp-Image-2026-02-22-at-13.47.26.jpeg
5321,WhatsApp Image 2026-03-12 at 11.24.54,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/03/WhatsApp-Image-2026-03-12-at-11.24.54.jpeg,uploads/sites/2/2026/03/WhatsApp-Image-2026-03-12-at-11.24.54.jpeg,/home/ubuntu/webdev-static-assets/na-south-africa/WhatsApp-Image-2026-03-12-at-11.24.54.jpeg
5344,image,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/03/image.png,uploads/sites/2/2026/03/image.png,/home/ubuntu/webdev-static-assets/na-south-africa/image.png
5358,WhatsApp Image 2026-02-17 at 10.24.20,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/03/WhatsApp-Image-2026-02-17-at-10.24.20.jpeg,uploads/sites/2/2026/03/WhatsApp-Image-2026-02-17-at-10.24.20.jpeg,/home/ubuntu/webdev-static-assets/na-south-africa/WhatsApp-Image-2026-02-17-at-10.24.20.jpeg
5388,WhatsApp Image 2026-04-12 at 20.38.41,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/WhatsApp-Image-2026-04-12-at-20.38.41.jpeg,uploads/sites/2/2026/04/WhatsApp-Image-2026-04-12-at-20.38.41.jpeg,/home/ubuntu/webdev-static-assets/na-south-africa/WhatsApp-Image-2026-04-12-at-20.38.41.jpeg
5488,Observatory Recreation Centre Entrance 2_,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/05/Observatory-Recreation-Centre-Entrance-2_.jpeg,uploads/sites/2/2026/05/Observatory-Recreation-Centre-Entrance-2_.jpeg,/home/ubuntu/webdev-static-assets/na-south-africa/Observatory-Recreation-Centre-Entrance-2_.jpeg
5574,WhatsApp Image 2026-07-01 at 16.48.20,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/07/WhatsApp-Image-2026-07-01-at-16.48.20.jpeg,uploads/sites/2/2026/07/WhatsApp-Image-2026-07-01-at-16.48.20.jpeg,/home/ubuntu/webdev-static-assets/na-south-africa/WhatsApp-Image-2026-07-01-at-16.48.20.jpeg
5577,WhatsApp Image 2026-07-01 at 16.47.59,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/07/WhatsApp-Image-2026-07-01-at-16.47.59.jpeg,uploads/sites/2/2026/07/WhatsApp-Image-2026-07-01-at-16.47.59.jpeg,/home/ubuntu/webdev-static-assets/na-south-africa/WhatsApp-Image-2026-07-01-at-16.47.59.jpeg
