attachment_id,title,source_export,source_url,archive_path,unique_relative_path,local_path,source_page_count,source_pages_json,managed_storage_url,upload_status,source_linkage_status,sha256,basename_collision_count,identical_binary_count,archive_variant_count,derivative_variant_count,archive_variant_paths_json,canonical_archive_path_linked,canonical_selection_status,duplicate_or_variant_rationale,binary_duplicate_rationale,derivative_variant_rationale,unresolved_status
5404,IP-8-Just-for-Today,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-8-Just-for-Today.pdf,uploads/sites/2/2026/04/IP-8-Just-for-Today.pdf,narcoticsanonymouswesterncape/sites/2/2026/04/IP-8-Just-for-Today.pdf,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymouswesterncape/sites/2/2026/04/IP-8-Just-for-Today.pdf,6,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""5404"", ""title"": ""IP-8-Just-for-Today"", ""url"": ""https://na.org.za/wc/ip-8-just-for-today/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4770"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/et_pb_layout/downloads/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4762"", ""title"": ""Toets"", ""url"": ""https://na.org.za/wc/?page_id=4762"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4661"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/downloads/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4803"", ""title"": ""Welcome"", ""url"": ""https://na.org.za/wc/welcome/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4875"", ""title"": ""Downloads 2"", ""url"": ""https://na.org.za/wc/downloads-2/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/IP-8-Just-for-Today_dd174ac1.pdf,uploaded,linked,e1edaa95aec84bc2116ead35b0c7cc5cb6410590841445a504e9d55553ab3b06,1,1,1,0,"[""uploads/sites/2/2026/04/IP-8-Just-for-Today.pdf""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,No additional linked archive-file variants were recorded for this attachment.,none
5405,IP-9-Living-the-Program,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-9-Living-the-Program.pdf,uploads/sites/2/2026/04/IP-9-Living-the-Program.pdf,narcoticsanonymouswesterncape/sites/2/2026/04/IP-9-Living-the-Program.pdf,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymouswesterncape/sites/2/2026/04/IP-9-Living-the-Program.pdf,5,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""5405"", ""title"": ""IP-9-Living-the-Program"", ""url"": ""https://na.org.za/wc/ip-9-living-the-program/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4770"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/et_pb_layout/downloads/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4762"", ""title"": ""Toets"", ""url"": ""https://na.org.za/wc/?page_id=4762"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4661"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/downloads/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4875"", ""title"": ""Downloads 2"", ""url"": ""https://na.org.za/wc/downloads-2/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/IP-9-Living-the-Program_606848f8.pdf,uploaded,linked,012794caee83c95939daa07e50cb0bb73efd0eb97e4c34b25f837228caf3f001,1,1,1,0,"[""uploads/sites/2/2026/04/IP-9-Living-the-Program.pdf""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,No additional linked archive-file variants were recorded for this attachment.,none
5406,IP-11-Sponsorship,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-11-Sponsorship.pdf,uploads/sites/2/2026/04/IP-11-Sponsorship.pdf,narcoticsanonymouswesterncape/sites/2/2026/04/IP-11-Sponsorship.pdf,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymouswesterncape/sites/2/2026/04/IP-11-Sponsorship.pdf,5,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""5406"", ""title"": ""IP-11-Sponsorship"", ""url"": ""https://na.org.za/wc/ip-11-sponsorship/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4770"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/et_pb_layout/downloads/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4762"", ""title"": ""Toets"", ""url"": ""https://na.org.za/wc/?page_id=4762"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4661"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/downloads/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4875"", ""title"": ""Downloads 2"", ""url"": ""https://na.org.za/wc/downloads-2/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/IP-11-Sponsorship_d9dfd309.pdf,uploaded,linked,7683b1172e0d86d6d19f4d8de921f131153d72bfc8336fee711f4de511e4c488,1,1,1,0,"[""uploads/sites/2/2026/04/IP-11-Sponsorship.pdf""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,No additional linked archive-file variants were recorded for this attachment.,none
5407,IP-12-The-Triangle-of-Self-Obsession,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-12-The-Triangle-of-Self-Obsession.pdf,uploads/sites/2/2026/04/IP-12-The-Triangle-of-Self-Obsession.pdf,narcoticsanonymouswesterncape/sites/2/2026/04/IP-12-The-Triangle-of-Self-Obsession.pdf,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymouswesterncape/sites/2/2026/04/IP-12-The-Triangle-of-Self-Obsession.pdf,5,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""5407"", ""title"": ""IP-12-The-Triangle-of-Self-Obsession"", ""url"": ""https://na.org.za/wc/ip-12-the-triangle-of-self-obsession/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4770"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/et_pb_layout/downloads/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4762"", ""title"": ""Toets"", ""url"": ""https://na.org.za/wc/?page_id=4762"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4661"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/downloads/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4875"", ""title"": ""Downloads 2"", ""url"": ""https://na.org.za/wc/downloads-2/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/IP-12-The-Triangle-of-Self-Obsession_e1df5793.pdf,uploaded,linked,b386a10a184dec9f277cce7fc866bfe345977fd52da9517c3ff13dd6a9c30933,1,1,1,0,"[""uploads/sites/2/2026/04/IP-12-The-Triangle-of-Self-Obsession.pdf""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,No additional linked archive-file variants were recorded for this attachment.,none
5408,IP-14-One-Addicts-Experience...,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-14-One-Addicts-Experience.pdf,uploads/sites/2/2026/04/IP-14-One-Addicts-Experience.pdf,narcoticsanonymouswesterncape/sites/2/2026/04/IP-14-One-Addicts-Experience.pdf,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymouswesterncape/sites/2/2026/04/IP-14-One-Addicts-Experience.pdf,4,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""5408"", ""title"": ""IP-14-One-Addicts-Experience..."", ""url"": ""https://na.org.za/wc/ip-14-one-addicts-experience/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4770"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/et_pb_layout/downloads/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4661"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/downloads/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4875"", ""title"": ""Downloads 2"", ""url"": ""https://na.org.za/wc/downloads-2/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/IP-14-One-Addicts-Experience_cf037922.pdf,uploaded,linked,386870257243c23785c55ac5e7bcb4774abf44a9a21ca65557544046962ddee8,1,1,1,0,"[""uploads/sites/2/2026/04/IP-14-One-Addicts-Experience.pdf""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,No additional linked archive-file variants were recorded for this attachment.,none
5409,IP-15-PI-and-the-NA-Member,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-15-PI-and-the-NA-Member.pdf,uploads/sites/2/2026/04/IP-15-PI-and-the-NA-Member.pdf,narcoticsanonymouswesterncape/sites/2/2026/04/IP-15-PI-and-the-NA-Member.pdf,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymouswesterncape/sites/2/2026/04/IP-15-PI-and-the-NA-Member.pdf,5,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""5409"", ""title"": ""IP-15-PI-and-the-NA-Member"", ""url"": ""https://na.org.za/wc/ip-15-pi-and-the-na-member/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4770"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/et_pb_layout/downloads/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4762"", ""title"": ""Toets"", ""url"": ""https://na.org.za/wc/?page_id=4762"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4661"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/downloads/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4875"", ""title"": ""Downloads 2"", ""url"": ""https://na.org.za/wc/downloads-2/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/IP-15-PI-and-the-NA-Member_c325d122.pdf,uploaded,linked,00d8de3a83c459c0692f7068b557734c3532037bf8c1604e8a5f401c5ea483bd,1,1,1,0,"[""uploads/sites/2/2026/04/IP-15-PI-and-the-NA-Member.pdf""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,No additional linked archive-file variants were recorded for this attachment.,none
5410,IP-16-For-the-Newcomer,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-16-For-the-Newcomer.pdf,uploads/sites/2/2026/04/IP-16-For-the-Newcomer.pdf,narcoticsanonymouswesterncape/sites/2/2026/04/IP-16-For-the-Newcomer.pdf,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymouswesterncape/sites/2/2026/04/IP-16-For-the-Newcomer.pdf,2,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""5410"", ""title"": ""IP-16-For-the-Newcomer"", ""url"": ""https://na.org.za/wc/ip-16-for-the-newcomer/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4762"", ""title"": ""Toets"", ""url"": ""https://na.org.za/wc/?page_id=4762"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/IP-16-For-the-Newcomer_392da13c.pdf,uploaded,linked,4f458b54ee8c2fd969ca27c67ce7ed59b754cbe05d71205aa9f5766896a2f3b3,1,1,1,0,"[""uploads/sites/2/2026/04/IP-16-For-the-Newcomer.pdf""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,No additional linked archive-file variants were recorded for this attachment.,none
5411,IP-17-For-Those-in-Treatment,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-17-For-Those-in-Treatment.pdf,uploads/sites/2/2026/04/IP-17-For-Those-in-Treatment.pdf,narcoticsanonymouswesterncape/sites/2/2026/04/IP-17-For-Those-in-Treatment.pdf,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymouswesterncape/sites/2/2026/04/IP-17-For-Those-in-Treatment.pdf,6,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""5411"", ""title"": ""IP-17-For-Those-in-Treatment"", ""url"": ""https://na.org.za/wc/ip-17-for-those-in-treatment/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4770"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/et_pb_layout/downloads/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4762"", ""title"": ""Toets"", ""url"": ""https://na.org.za/wc/?page_id=4762"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4661"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/downloads/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4803"", ""title"": ""Welcome"", ""url"": ""https://na.org.za/wc/welcome/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4875"", ""title"": ""Downloads 2"", ""url"": ""https://na.org.za/wc/downloads-2/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/IP-17-For-Those-in-Treatment_f6412d99.pdf,uploaded,linked,e169158c4c5c4f80e06c0c18b99cac4f0e5163dfcd6cab74b4c4fc34a32d4f0d,1,1,1,0,"[""uploads/sites/2/2026/04/IP-17-For-Those-in-Treatment.pdf""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,No additional linked archive-file variants were recorded for this attachment.,none
5412,IP-19-Self-Acceptance,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-19-Self-Acceptance.pdf,uploads/sites/2/2026/04/IP-19-Self-Acceptance.pdf,narcoticsanonymouswesterncape/sites/2/2026/04/IP-19-Self-Acceptance.pdf,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymouswesterncape/sites/2/2026/04/IP-19-Self-Acceptance.pdf,7,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""5412"", ""title"": ""IP-19-Self-Acceptance"", ""url"": ""https://na.org.za/wc/ip-19-self-acceptance/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4770"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/et_pb_layout/downloads/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4771"", ""title"": ""Literature"", ""url"": ""https://na.org.za/wc/et_pb_layout/literature/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""886"", ""title"": ""NA Literature"", ""url"": ""https://na.org.za/wc/na-literature/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4762"", ""title"": ""Toets"", ""url"": ""https://na.org.za/wc/?page_id=4762"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4661"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/downloads/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4875"", ""title"": ""Downloads 2"", ""url"": ""https://na.org.za/wc/downloads-2/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/IP-19-Self-Acceptance_204e539e.pdf,uploaded,linked,12c2130f7c0d2b396381224881a1b7f99b125e6307f01c9aad733285a2ee6a90,1,1,1,0,"[""uploads/sites/2/2026/04/IP-19-Self-Acceptance.pdf""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,No additional linked archive-file variants were recorded for this attachment.,none
5413,IP-20-HI-Service-the-NA-Member,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-20-HI-Service-the-NA-Member.pdf,uploads/sites/2/2026/04/IP-20-HI-Service-the-NA-Member.pdf,narcoticsanonymouswesterncape/sites/2/2026/04/IP-20-HI-Service-the-NA-Member.pdf,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymouswesterncape/sites/2/2026/04/IP-20-HI-Service-the-NA-Member.pdf,5,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""5413"", ""title"": ""IP-20-HI-Service-the-NA-Member"", ""url"": ""https://na.org.za/wc/ip-20-hi-service-the-na-member/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4770"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/et_pb_layout/downloads/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4762"", ""title"": ""Toets"", ""url"": ""https://na.org.za/wc/?page_id=4762"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4661"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/downloads/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4875"", ""title"": ""Downloads 2"", ""url"": ""https://na.org.za/wc/downloads-2/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/IP-20-HI-Service-the-NA-Member_aae47bf2.pdf,uploaded,linked,d8fc8ffdb0505647be5f9f121e673956b27cfa10ef56d9dfd975f2cb1ca3ff58,1,1,1,0,"[""uploads/sites/2/2026/04/IP-20-HI-Service-the-NA-Member.pdf""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,No additional linked archive-file variants were recorded for this attachment.,none
5414,IP-21-The-Loner-Staying-Clean-in-Isolation,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-21-The-Loner-Staying-Clean-in-Isolation.pdf,uploads/sites/2/2026/04/IP-21-The-Loner-Staying-Clean-in-Isolation.pdf,narcoticsanonymouswesterncape/sites/2/2026/04/IP-21-The-Loner-Staying-Clean-in-Isolation.pdf,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymouswesterncape/sites/2/2026/04/IP-21-The-Loner-Staying-Clean-in-Isolation.pdf,5,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""5414"", ""title"": ""IP-21-The-Loner-Staying-Clean-in-Isolation"", ""url"": ""https://na.org.za/wc/ip-21-the-loner-staying-clean-in-isolation/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4770"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/et_pb_layout/downloads/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4762"", ""title"": ""Toets"", ""url"": ""https://na.org.za/wc/?page_id=4762"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4661"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/wc/downloads/"", ""post_type"": ""page"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4875"", ""title"": ""Downloads 2"", ""url"": ""https://na.org.za/wc/downloads-2/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/IP-21-The-Loner-Staying-Clean-in-Isolation_b0e533f4.pdf,uploaded,linked,fcafacc6da56c2d8cf90d952d269efda06b1bb3a11e8db5ce38cf066188e1e6e,1,1,1,0,"[""uploads/sites/2/2026/04/IP-21-The-Loner-Staying-Clean-in-Isolation.pdf""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,No additional linked archive-file variants were recorded for this attachment.,none
5415,IP-22-Welcome-to-NA,narcoticsanonymouswesterncape.WordPress.2026-08-16.xml,https://na.org.za/wc/wp-content/uploads/sites/2/2026/04/IP-22-Welcome-to-NA.pdf,uploads/sites/2/2026/04/IP-22-Welcome-to-NA.pdf,narcoticsanonymouswesterncape/sites/2/2026/04/IP-22-Welcome-to-NA.pdf,/home/ubuntu/webdev-static-assets/na-south-africa-unique/narcoticsanonymouswesterncape/sites/2/2026/04/IP-22-Welcome-to-NA.pdf,2,"[{""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""5415"", ""title"": ""IP-22-Welcome-to-NA"", ""url"": ""https://na.org.za/wc/ip-22-welcome-to-na/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouswesterncape.WordPress.2026-08-16.xml"", ""source_id"": ""4762"", ""title"": ""Toets"", ""url"": ""https://na.org.za/wc/?page_id=4762"", ""post_type"": ""page"", ""relation"": ""text-reference""}]",/manus-storage/IP-22-Welcome-to-NA_5016ceb4.pdf,uploaded,linked,9d5734a7bd8cdf3bdf5583fb3e8294422b0b4b56a4f272eba07fcb05a8f16456,1,1,1,0,"[""uploads/sites/2/2026/04/IP-22-Welcome-to-NA.pdf""]",yes,retained-canonical-source-attachment,No basename collision; retained as the canonical approved source attachment at its unique relative path.,No identical-binary duplicate detected within the canonical attachment set.,No additional linked archive-file variants were recorded for this attachment.,none
